customer_id,first_name,last_name,email,phone,address,city,state,country,zip_code,date_of_birth,registration_date,row_hash
f38b6d4d-f19a-4df6-b745-94558da7a78a,Bradley,Graham,michaeljones@example.net,895-814-8465x64823,946 Kevin Fords,Floydmouth,NH,US,58406,1973-01-04,2023-09-22T21:48:55.118517,cd839296612c23eb34994275f9593efb
195ff578-b6b0-431e-8c89-94b153bb4334,Thomas,Santana,donnacampbell@example.net,+1-395-913-4332x0037,936 Ross Drive Apt. 163,Port Susan,NC,US,61390,1948-04-26,2023-10-18T19:01:34.081530,80b7dc5c16af4836b213de4d9490aad5
4dedf19e-664a-466e-89d5-4c78dbe20b29,Melinda,Bryant,jcontreras@example.net,979-586-8727x74348,1434 Flores Plains Apt. 223,Bensonborough,CA,US,54878,1970-10-31,2023-11-26T16:29:50.968652,cb7d2f157cfb41a8cab6ec7707c979cd
7cc2edd6-0729-4b83-b160-538cb3813dac,Robert,Clark,xprice@example.net,001-509-967-0546x688,6706 Caldwell Union,Ramseymouth,PW,US,17229,2006-12-09,2024-10-13T04:27:27.534623,baf351104ec66efeb1573c539e9377ff
d7c22424-269a-42df-8eea-c7d89a2b0139,Rebecca,Vargas,millerroy@example.com,(804)665-3755,1708 Zoe Keys Apt. 100,East Mary,RI,US,20474,1960-03-07,2024-10-03T21:15:33.105557,0cd13158679768a2ee4a6e8b3e8aedd8
4fed62db-7f91-4608-a14a-8b763e7d3b2b,Danny,Gould,xlyons@example.com,(699)812-4190,319 Curtis Trail Suite 919,West Amandastad,CA,US,66818,1985-12-12,2024-07-29T12:37:42.140471,94c384ae946353aaa216723a289820b2
eeef2ca3-009e-4da2-917e-8e7d4ab44dfd,Robert,Henry,oyu@example.com,001-626-728-4987x769,47379 Rogers Park,Hunterborough,MI,US,34363,1966-08-06,2023-03-12T11:58:39.687849,8e8ff789fbff8835083f5e1d099f5276
7af53b43-78b4-4b9d-9bc8-3c4219ad9d24,Jacqueline,Hill,blackjames@example.org,001-567-683-7770x1436,8856 Bell Motorway Suite 443,Lake Jamesville,WA,US,70737,2005-01-21,2025-10-18T05:16:53.590267,6c56d04aa5c3d68ea9ef312d26d5fc36
f4882010-2c30-4245-8a00-cbb391a8f7ba,James,Rodgers,jenny89@example.com,434-635-2408,84271 Audrey Mountains,Alexanderburgh,AR,US,33593,2004-06-09,2025-03-23T20:41:05.224505,9c47b8adfaf2e09e0829c772c57971dd
e21b359f-9662-44e9-9f22-bc70014dcf2e,Lynn,Morales,rayglenda@example.org,(594)813-1869,4964 Chelsea Streets Apt. 334,East Johnside,CA,US,21018,1945-04-28,2024-08-03T02:14:19.526114,38e31fca142fc6f84f2e6f51b606a79d
d3aecf97-9e26-4617-b2e8-633b26778e00,Brittney,Carter,keithcampbell@example.com,434-693-6183,02499 Gonzales Mountain,Hollyview,NY,US,71277,1976-04-06,2024-07-04T06:16:57.420928,366c1d9f0a56dbd80d0744c17d2b2302
0cac493b-1a23-4bdc-86e2-70950c4f3b58,Bill,Reynolds,cassandra01@example.org,+1-899-904-9027x87429,5655 Mia Isle,Steeleport,TN,US,52989,1996-05-29,2023-05-25T18:39:44.851212,314c9f1d13904f6f6df9733bea3a7246
a6c717de-e6f4-4e9b-a76c-a4cab0edd8e1,Shawn,Edwards,darrell68@example.org,+1-487-660-3859x77034,710 Jennifer Inlet Apt. 861,Port Robin,NH,US,15897,1985-12-16,2024-10-21T09:18:18.391453,d5713a0142a2d03f3834b2c94d82af93
7a05ed16-f482-4431-bbae-125a4ce9f472,Sarah,Carter,robert77@example.org,682.263.9821x465,499 Grimes Mission Suite 558,Gibsonmouth,VI,US,25228,2006-12-10,2023-08-14T08:16:56.375624,d5b5c125ad8808ee01ec91158e37a429
ae218a1c-db0c-436c-982d-a2d331d92f52,Patrick,Chase,vwilliams@example.com,001-366-927-0289x517,262 Terrance Greens,Cindyfurt,SD,US,11028,1998-10-25,2023-11-15T07:11:48.537772,82e043ba11aafd80ba4ffea4eda51e3a
6f228dae-cc1d-4461-b845-243cdbe4ba2e,Michele,James,courtney78@example.org,+1-213-243-1611x724,45562 Amanda Port Apt. 221,Harveybury,NM,US,76936,1954-03-04,2025-09-17T13:31:09.619691,4fbde679ee885f081f84550536aa3ba5
3a053351-7874-463b-a74f-dac38ea66841,Jonathan,Scott,nolansteven@example.com,+1-982-317-5946x47436,9594 Johnson Village,Hillshire,VI,US,90390,1994-03-09,2024-07-15T22:14:56.216500,beaedca60a1e8fe5efe8caeb9fd44448
2cea2dde-56f6-4f67-8c13-9e15e2c14661,Renee,Mcgee,kimberly39@example.com,239.742.1047,45623 Kristin Wells,Alyssaview,MP,US,22068,1961-05-05,2026-01-28T10:21:59.178486,0fbd37c93c027af60987b8a152bbcbf9
eba7af18-247b-4275-89c8-940acd68445f,Timothy,Drake,linda71@example.org,001-836-785-1604x81754,370 Herman Forges,Lake Madisonport,SD,US,54017,1952-07-03,2025-08-18T06:21:34.088871,ef4567f1aa8827f77165f3846252bd86
6d8f99ae-b4fc-438f-83b4-064572dfd33a,Benjamin,Ferrell,davispaige@example.org,(275)786-9261x7964,7351 Stephens Rue,Bruceview,ID,US,16512,2004-12-09,2023-04-17T07:45:30.030774,fcdd375d6b5258ab2fae8165b4c0e392
30677cc7-cdf2-4a4b-a994-0f550cbf740a,Christopher,Lewis,williamsmatthew@example.org,001-431-283-9335,28421 David Knolls Apt. 950,West Brian,WA,US,55677,1978-04-19,2025-08-17T17:14:39.158207,c2c4a0c035defadb980baeba0512b540
cb9528f5-d60d-4de1-b652-08590d5859a7,Thomas,Strickland,hayesjeffrey@example.net,3849700766,15921 Joshua Roads Suite 698,Shawnchester,CT,US,92484,1952-05-12,2025-05-23T16:13:44.685846,15fa4966faf356ba11b5cbb5da1b1caa
7d4fd887-bf88-4421-99d2-73cc77d887db,Natalie,Arnold,russellbeasley@example.com,376-361-5654x52711,52809 Santiago Loop Suite 604,Michaelshire,NY,US,28385,1954-11-26,2025-02-13T00:25:49.869011,3d71de2e3c0232db551afb7a4e67f9bc
7e23898d-b68d-4bbc-8c16-8903cbf0937f,Melanie,Bell,danny49@example.org,(289)498-0940x24455,612 Christopher Pines,South Robert,MA,US,21132,1968-06-19,2024-08-07T23:31:48.434064,2667f208e211bfc81298588aeca4b476
9b5fcec3-464f-4d56-87c4-4c2cb7a4882f,Kimberly,Bradley,wareeric@example.net,6145767976,6149 Rose Inlet,East Randallton,AL,US,27295,1964-02-22,2025-04-27T07:16:18.358160,d6b4d66e9b85a1aab991d6998f716059
daeb743f-e445-4e70-bdd0-0cbbacce8362,Derrick,Scott,david76@example.org,(268)838-8516,1596 Mckinney Mall,Dariustown,MD,US,23028,1995-08-21,2023-10-16T02:08:22.749455,c7200b1b3d84bfc4b1009bc686a53fa1
16232cff-dad8-45b9-bf87-776c3be22b6e,Marilyn,Gillespie,kimdaniel@example.com,001-468-316-4535,835 Luna Viaduct,East Curtis,KS,US,26357,1956-02-01,2025-01-03T22:16:25.247067,063fa83b82b210037afd1e9bcdd0ec24
3e905d90-aca6-4f11-9aff-3ef810d8a33e,Katherine,Jones,kmarshall@example.net,299.755.2717x744,7700 Decker Club,New Brookefurt,NH,US,76565,1980-01-28,2023-08-13T03:19:12.722107,2d85179147b08183670adc293968bb76
